1c:99:57:87:fd:c2,1c:99:57:87:fd:f9,1c:99:57:88:14:ba,50:76:af:99:d7:d6,68:54:5a:ce:f0:24,68:54:5a:ce:f0:3d,68:54:5a:ce:fd:53,68:54:5a:cf:63:e2,68:54:5a:cf:67:3e,68:54:5a:cf:c5:6c,68:54:5a:cf:c8:a0,92:cd:b6:87:12:20,ac:23:16:eb:83:d2,ac:23:16:eb:83:d3,ac:23:16:eb:83:d4,ac:23:16:eb:83:d5,ac:23:16:eb:84:12,ac:23:16:eb:84:13,ac:23:16:eb:84:14,ac:23:16:eb:84:15,ac:23:16:eb:84:22,ac:23:16:eb:84:23,ac:23:16:eb:84:24,ac:23:16:eb:8c:a2,ac:23:16:eb:8c:a3,ac:23:16:eb:8c:a4,ac:23:16:eb:95:12,ac:23:16:eb:95:13,ac:23:16:eb:95:14,ac:23:16:eb:95:15,ac:23:16:eb:9d:92,ac:23:16:eb:9d:93,ac:23:16:eb:9d:94,ac:23:16:eb:9d:95,ac:23:16:eb:9d:a2,ac:23:16:eb:9d:a3,ac:23:16:eb:9d:a4,ac:23:16:eb:d3:a2,ac:23:16:eb:db:92,ac:23:16:eb:db:93,ac:23:16:eb:db:94,ac:23:16:eb:db:95,ac:23:16:eb:db:a2,ac:23:16:eb:db:a3,ac:23:16:eb:db:a4,ac:23:16:eb:dc:52,ac:23:16:eb:dc:53,ac:23:16:eb:dc:54,ac:23:16:eb:dc:55,ac:23:16:eb:dc:62,ac:23:16:eb:dc:64,ac:23:16:eb:e8:d2,ac:23:16:eb:e8:d3,ac:23:16:eb:e8:d4,ac:23:16:eb:e8:d5,ac:23:16:eb:e8:e2,ac:23:16:eb:e8:e3,ac:23:16:eb:e8:e4,ac:23:16:eb:ef:52,ac:23:16:eb:ef:53,ac:23:16:eb:ef:54,ac:23:16:eb:ef:55,ac:23:16:eb:ef:62,ac:23:16:eb:ef:63,ac:23:16:eb:ef:64,d4:20:b0:28:00:b3,d4:20:b0:28:00:b4,d4:20:b0:28:00:b6,d4:20:b0:28:00:b8,d4:20:b0:28:00:d3,d4:20:b0:28:00:d5,d4:20:b0:28:00:d7,d4:20:b0:dd:87:a8,d4:20:b0:dd:e4:d3,d4:20:b0:dd:e4:f5,d4:20:b0:dd:e4:f7,d4:dc:09:2d:e0:63,d4:dc:09:2d:e0:64,d4:dc:09:2d:e0:66,d4:dc:09:2d:e0:68,label,68:54:5a:cf:63:e7,ac:23:16:eb:d3:95,d4:20:b0:dd:e4:f3,ac:23:16:e9:a9:13,ac:23:16:e9:a9:14,ac:23:16:e9:a9:15,ac:23:16:e9:a9:16,ac:23:16:e9:a9:23,ac:23:16:e9:a9:24,ac:23:16:e9:a9:25,ac:23:16:eb:8a:12,ac:23:16:eb:8a:13,ac:23:16:eb:8a:14,ac:23:16:eb:8a:15,ac:23:16:eb:8a:22,ac:23:16:eb:8a:23,ac:23:16:eb:8a:24,ac:23:16:eb:d3:92,ac:23:16:eb:d3:93,ac:23:16:eb:d3:94,ac:23:16:eb:d3:a3,ac:23:16:eb:d3:a4,da:f3:bc:4b:b3:49,da:f3:bc:4b:b5:13,ac:23:16:eb:a0:22,ac:23:16:eb:a0:23,ac:23:16:eb:a0:24,ac:23:16:eb:dc:63,d4:20:b0:dd:e4:d4,d4:20:b0:dd:e4:d6,d4:20:b0:dd:e4:d8,68:54:5a:cf:74:f4,1c:99:57:87:a7:e1,ac:23:16:eb:83:e2,ac:23:16:eb:83:e3,ac:23:16:eb:83:e4,ac:23:16:eb:a0:12,ac:23:16:eb:a0:13,ac:23:16:eb:a0:14,ac:23:16:eb:a0:15,d4:20:b0:dd:87:a3,d4:20:b0:dd:87:a6,ac:23:16:eb:95:d2,ac:23:16:eb:95:d3,ac:23:16:eb:95:d4,ac:23:16:eb:95:d5,d4:20:b0:dd:e4:73,d4:20:b0:dd:e4:74,d4:20:b0:dd:e4:76,d4:20:b0:dd:e4:78,d4:20:b0:dd:e5:33,d4:20:b0:dd:e5:34,d4:20:b0:dd:e5:36,d4:20:b0:dd:e5:38,ac:23:16:eb:a6:12,ac:23:16:eb:a6:14,ac:23:16:eb:a6:15,ac:23:16:eb:a6:22,ac:23:16:eb:9f:92,ac:23:16:eb:9f:93,ac:23:16:eb:9f:95,ac:23:16:eb:9f:a3,ac:23:16:eb:9f:a4,ac:23:16:eb:8c:92,ac:23:16:eb:8c:93,ac:23:16:eb:8c:94,ac:23:16:eb:8c:95,ac:23:16:eb:9f:94,ac:23:16:eb:a6:13,ac:23:16:eb:a6:23,d4:dc:09:2d:e0:83,d4:dc:09:2d:e0:85,d4:dc:09:2d:e0:87,x,y
-86.0,-100.0,-67,-79,-100.0,-100.0,-77,-83.0,-100.0,-89.0,-69,-86.0,-100.0,-85.0,-100.0,-100.0,-70,-70,-70,-69,-75,-75,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-86.0,-100.0,-82.0,-83.0,-82.0,-100.0,-51,-52,-52,-52,-100.0,-100.0,-100.0,-71.0,-72.0,-71.0,-72.0,-79.0,-79.0,-64,-64,-64,-65,-100.0,-100.0,-100.0,-73,-74,-74,-74,-81,-81,-80,-67,-67,-66,-67,-70,-69,-69.0,-83.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-85.0,26,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-78.0,-100.0,-78.0,-79.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-85.0,-82.0,-84.0,-83.0,-84.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,332
-89.0,-100.0,-52,-73,-100.0,-100.0,-75,-90.0,-100.0,-100.0,-62,-87.0,-100.0,-84.0,-100.0,-100.0,-74,-74,-74,-73,-79,-80,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-44,-45,-45,-44,-100.0,-100.0,-100.0,-73.0,-73.0,-72.0,-72.0,-70.0,-70.0,-60,-61,-60,-60,-100.0,-100.0,-100.0,-70,-70,-70,-70,-79,-79,-79,-51,-52,-52,-52,-67,-67,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,27,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-80.0,-80.0,-80.0,-70.0,-100.0,-100.0,-100.0,-88.0,-94.0,-78.0,-78.0,-78.0,-81.0,-81.0,-82.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,332
-89.0,-100.0,-52,-73,-100.0,-100.0,-75,-90.0,-100.0,-100.0,-62,-87.0,-100.0,-84.0,-100.0,-100.0,-74,-74,-74,-73,-79,-80,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-44,-45,-45,-44,-100.0,-100.0,-100.0,-73.0,-73.0,-72.0,-72.0,-70.0,-70.0,-60,-61,-60,-60,-100.0,-100.0,-100.0,-70,-70,-70,-70,-79,-79,-79,-51,-52,-52,-52,-67,-67,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,27,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-80.0,-80.0,-80.0,-70.0,-100.0,-100.0,-100.0,-88.0,-94.0,-78.0,-78.0,-78.0,-81.0,-81.0,-82.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,349
-100.0,-100.0,-71,-66,-88.0,-86.0,-73,-86.0,-90.0,-90.0,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-78,-79,-78,-78,-79,-79,-79,-77.0,-77.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62,-62,-62,-61,-100.0,-100.0,-100.0,-85.0,-85.0,-85.0,-85.0,-83.0,-83.0,-64,-64,-64,-64,-59.0,-64.0,-64.0,-67,-67,-67,-65,-74,-74,-74,-70,-70,-70,-71,-79,-79,-79.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,27,-73.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-85.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,349
-88.0,-100.0,-55,-73,-100.0,-100.0,-76,-86.0,-100.0,-100.0,-65,-88.0,-100.0,-85.0,-100.0,-100.0,-71,-71,-71,-70,-76,-76,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51,-51,-51,-50,-100.0,-100.0,-100.0,-74.0,-74.0,-74.0,-74.0,-71.0,-71.0,-61,-61,-61,-61,-100.0,-100.0,-100.0,-70,-70,-70,-70,-81,-81,-79,-55,-55,-56,-56,-68,-68,-68.0,-83.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-85.0,27,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-77.0,-77.0,-77.0,-71.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-83.0,-83.0,-84.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,349
-89.0,-100.0,-52,-73,-100.0,-100.0,-75,-90.0,-100.0,-100.0,-62,-87.0,-100.0,-84.0,-100.0,-100.0,-74,-74,-74,-73,-79,-80,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-44,-45,-45,-44,-100.0,-100.0,-100.0,-73.0,-73.0,-72.0,-72.0,-70.0,-70.0,-60,-61,-60,-60,-100.0,-100.0,-100.0,-70,-70,-70,-70,-79,-79,-79,-51,-52,-52,-52,-67,-67,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,28,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-80.0,-80.0,-80.0,-70.0,-100.0,-100.0,-100.0,-88.0,-94.0,-78.0,-78.0,-78.0,-81.0,-81.0,-82.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,349
-89.0,-100.0,-52,-73,-100.0,-100.0,-75,-90.0,-100.0,-100.0,-62,-87.0,-100.0,-84.0,-100.0,-100.0,-74,-74,-74,-73,-79,-80,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-44,-45,-45,-44,-100.0,-100.0,-100.0,-73.0,-73.0,-72.0,-72.0,-70.0,-70.0,-60,-61,-60,-60,-100.0,-100.0,-100.0,-70,-70,-70,-70,-79,-79,-79,-51,-52,-52,-52,-67,-67,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,28,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73.0,-80.0,-80.0,-80.0,-70.0,-100.0,-100.0,-100.0,-88.0,-94.0,-78.0,-78.0,-78.0,-81.0,-81.0,-82.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,349
-89.0,-100.0,-57,-74,-100.0,-100.0,-74,-89.0,-89.0,-100.0,-64,-87.0,-100.0,-84.0,-100.0,-100.0,-74,-73,-74,-73,-59,-81,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-47,-47,-48,-46,-100.0,-100.0,-100.0,-74.0,-75.0,-74.0,-74.0,-73.0,-73.0,-58,-59,-59,-58,-60.0,-60.0,-60.0,-70,-70,-70,-71,-79,-79,-77,-55,-54,-55,-54,-69,-69,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,28,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-81.0,-81.0,-81.0,-73.0,-100.0,-100.0,-100.0,-88.0,-94.0,-78.0,-78.0,-78.0,-81.0,-81.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,349
-89.0,-100.0,-57,-74,-100.0,-100.0,-74,-89.0,-89.0,-100.0,-64,-87.0,-100.0,-84.0,-100.0,-100.0,-74,-73,-74,-73,-59,-81,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-47,-47,-48,-46,-100.0,-100.0,-100.0,-74.0,-75.0,-74.0,-74.0,-73.0,-73.0,-58,-59,-59,-58,-60.0,-60.0,-60.0,-70,-70,-70,-71,-79,-79,-77,-55,-54,-55,-54,-69,-69,-69.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,28,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-81.0,-81.0,-81.0,-73.0,-100.0,-100.0,-100.0,-88.0,-94.0,-78.0,-78.0,-78.0,-81.0,-81.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,349
-86.0,-100.0,-63,-77,-100.0,-100.0,-73,-90.0,-89.0,-100.0,-64,-86.0,-100.0,-100.0,-100.0,-100.0,-74,-75,-75,-74,-59,-79,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-55,-55,-55,-53,-100.0,-100.0,-100.0,-74.0,-73.0,-73.0,-73.0,-78.0,-78.0,-59,-59,-59,-59,-60.0,-60.0,-60.0,-72,-71,-71,-73,-77,-76,-75,-60,-61,-60,-60,-71,-71,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-86.0,-86.0,-86.0,-78.0,-100.0,-100.0,-100.0,-100.0,-94.0,-78.0,-78.0,-78.0,-81.0,-82.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,367
-100.0,-100.0,-71,-66,-88.0,-86.0,-73,-86.0,-90.0,-90.0,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-78,-79,-78,-78,-79,-79,-79,-77.0,-77.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62,-62,-62,-61,-100.0,-100.0,-100.0,-85.0,-85.0,-85.0,-85.0,-83.0,-83.0,-64,-64,-64,-64,-59.0,-64.0,-64.0,-67,-67,-67,-65,-74,-74,-74,-70,-70,-70,-71,-79,-79,-79.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29,-73.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-85.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,367
-86.0,-100.0,-63,-77,-100.0,-100.0,-73,-90.0,-89.0,-100.0,-64,-86.0,-100.0,-100.0,-100.0,-100.0,-74,-75,-75,-74,-59,-79,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-55,-55,-55,-53,-100.0,-100.0,-100.0,-74.0,-73.0,-73.0,-73.0,-78.0,-78.0,-59,-59,-59,-59,-60.0,-60.0,-60.0,-72,-71,-71,-73,-77,-76,-75,-60,-61,-60,-60,-71,-71,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-86.0,-86.0,-86.0,-78.0,-100.0,-100.0,-100.0,-100.0,-94.0,-78.0,-78.0,-78.0,-81.0,-82.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,367
-86.0,-100.0,-63,-77,-100.0,-100.0,-73,-90.0,-89.0,-100.0,-64,-86.0,-100.0,-100.0,-100.0,-100.0,-74,-75,-75,-74,-59,-79,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-55,-55,-55,-53,-100.0,-100.0,-100.0,-74.0,-73.0,-73.0,-73.0,-78.0,-78.0,-59,-59,-59,-59,-60.0,-60.0,-60.0,-72,-71,-71,-73,-77,-76,-75,-60,-61,-60,-60,-71,-71,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-86.0,-86.0,-86.0,-78.0,-100.0,-100.0,-100.0,-100.0,-94.0,-78.0,-78.0,-78.0,-81.0,-82.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,367
-87.0,-100.0,-68,-75,-100.0,-100.0,-73,-90.0,-89.0,-100.0,-65,-85.0,-100.0,-100.0,-100.0,-100.0,-75,-75,-75,-75,-59,-79,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-65,-64,-64,-62,-100.0,-100.0,-100.0,-73.0,-73.0,-73.0,-73.0,-79.0,-79.0,-58,-59,-59,-58,-60.0,-60.0,-60.0,-71,-70,-71,-72,-77,-75,-74,-66,-67,-67,-67,-73,-73,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,30,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-86.0,-86.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,367
-86.0,-100.0,-63,-77,-100.0,-100.0,-73,-90.0,-89.0,-100.0,-64,-86.0,-100.0,-100.0,-100.0,-100.0,-74,-75,-75,-74,-59,-79,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-55,-55,-55,-53,-100.0,-100.0,-100.0,-74.0,-73.0,-73.0,-73.0,-78.0,-78.0,-59,-59,-59,-59,-60.0,-60.0,-60.0,-72,-71,-71,-73,-77,-76,-75,-60,-61,-60,-60,-71,-71,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,30,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-86.0,-86.0,-86.0,-78.0,-100.0,-100.0,-100.0,-100.0,-94.0,-78.0,-78.0,-78.0,-81.0,-82.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,385
-86.0,-100.0,-63,-77,-100.0,-100.0,-73,-90.0,-89.0,-100.0,-64,-86.0,-100.0,-100.0,-100.0,-100.0,-74,-75,-75,-74,-59,-79,-78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-87.0,-89.0,-100.0,-100.0,-100.0,-100.0,-55,-55,-55,-53,-100.0,-100.0,-100.0,-74.0,-73.0,-73.0,-73.0,-78.0,-78.0,-59,-59,-59,-59,-60.0,-60.0,-60.0,-72,-71,-71,-73,-77,-76,-75,-60,-61,-60,-60,-71,-71,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,30,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-86.0,-86.0,-86.0,-78.0,-100.0,-100.0,-100.0,-100.0,-94.0,-78.0,-78.0,-78.0,-81.0,-82.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,385
