 38:17:C3:1F:22:33, 38:17:C3:1F:22:24, 80:8D:B7:55:3A:53, 44:48:C1:A5:82:23, 80:8D:B7:55:3A:44, 44:48:C1:A5:82:32, B4:5D:50:E1:92:34, B4:5D:50:E1:92:25, 38:17:C3:19:55:54, 38:17:C3:19:45:B3, 38:17:C3:19:45:A4, 00:4E:35:DE:E1:11, 30:E1:71:D9:9E:8C, 20:A6:CD:50:24:A2, 38:17:C3:19:D7:62, 38:17:C3:1F:01:82, 80:8D:B7:55:39:D4, B4:5D:50:E1:96:51, 80:8D:B7:55:25:E4, 80:8D:B7:55:25:F3, 00:4E:35:DF:06:51, 20:A6:CD:42:0B:E3, 38:17:C3:1F:0E:12, 38:17:C3:1F:0E:03, 80:8D:B7:55:35:14, 80:8D:B7:55:35:05, 38:17:C3:1F:22:34, 80:8D:B7:55:3A:54, 44:48:C1:A5:82:24, B4:5D:50:E1:92:35, EA:9E:B4:53:24:54, 20:A6:CD:50:24:B2, 38:17:C3:19:45:B4, 00:4E:35:DE:E1:03, 20:A6:CD:50:24:A3, 38:17:C3:19:D7:72, 38:17:C3:19:D7:63, 38:17:C3:1F:01:83, 38:17:C3:1F:01:92, 80:8D:B7:55:25:F4, B4:5D:50:E1:96:52, 80:8D:B7:55:25:E5, 80:8D:B7:55:39:C2, 00:4E:35:DF:06:43, 38:17:C3:1F:0E:13, 38:17:C3:1F:0E:04, 80:8D:B7:55:35:15, 06:F3:82:CF:14:7C, 44:48:C1:A5:82:34, 80:8D:B7:55:35:02, 38:17:C3:1E:FF:12, 80:8D:B7:55:3A:42, B4:5D:50:E1:92:32, 20:A6:CD:50:24:B3, 20:A6:CD:50:24:A4, 38:17:C3:19:55:52, 00:4E:35:DE:E1:04, 00:4E:35:DE:E1:13, 38:17:C3:19:D7:73, 38:17:C3:19:D7:64, 38:17:C3:1F:01:84, 38:17:C3:1F:01:93, B4:5D:50:E1:92:23, 80:8D:B7:55:25:F5, B4:5D:50:E1:96:53, 80:8D:B7:55:39:D2, 80:8D:B7:55:39:C3, 00:4E:35:DF:06:44, 00:4E:35:DF:06:53, 38:17:C3:1F:0E:14, 80:8D:B7:55:35:12, 80:8D:B7:55:35:03, 38:17:C3:1E:FF:13, 38:17:C3:1E:FF:04, 38:17:C3:1F:22:32, 38:17:C3:1F:22:23, 80:8D:B7:55:3A:52, 80:8D:B7:55:3A:43, 44:48:C1:A5:82:22, B4:5D:50:E1:92:33, B4:5D:50:E1:92:24, 20:A6:CD:50:24:B4, 38:17:C3:19:55:44, 38:17:C3:19:45:B2, 38:17:C3:19:55:53, 00:4E:35:DE:E1:14, 38:17:C3:1F:01:94, 38:17:C3:19:D7:74, 80:8D:B7:55:39:D3, B4:5D:50:E1:96:50, 80:8D:B7:55:25:E3, 80:8D:B7:55:39:C4, 00:4E:35:DF:06:54, 00:4E:35:DF:06:41, 80:8D:B7:55:25:F2, 38:17:C3:1F:0E:02, 80:8D:B7:55:35:13, 80:8D:B7:55:35:04, 38:17:C3:1E:FF:14,label, 80:8D:B7:55:4D:12, 80:8D:B7:55:4D:13, 80:8D:B7:55:4D:14, D6:26:A4:0D:C8:97, 80:8D:B7:55:4D:02, 80:8D:B7:55:4D:03, 80:8D:B7:55:4D:04, 48:F8:B3:3B:76:5A, 44:48:C1:91:95:B1, 44:48:C1:91:95:B3, 44:48:C1:91:95:B4, 44:48:C1:A5:82:33, 44:48:C1:91:95:B5, 80:8D:B7:55:25:E2, 38:17:C3:1E:FF:02, 38:17:C3:1E:FF:03, B4:5D:50:E1:92:22, 40:3F:8C:E5:4A:A9, 38:17:C3:19:55:43, 00:4E:35:DE:E1:01, 38:17:C3:1F:08:53, 38:17:C3:1F:08:54, 38:17:C3:19:55:42, 40:3F:8C:E5:4A:A8, 38:17:C3:1F:08:44, B4:5D:50:E1:96:43, 38:17:C3:1F:08:43, 52:3F:8C:E5:4A:A9, 38:17:C3:1F:08:42, 38:17:C3:1F:09:83, 38:17:C3:1F:22:22, 38:17:C3:19:45:A2, A8:BD:27:4C:BD:22, 00:4E:35:DE:D7:53, 00:4E:35:DE:D7:54, A8:BD:27:4C:BD:33, 00:4E:35:DE:D7:55, 00:4E:35:DE:D7:51, A8:BD:27:4C:BD:34, A8:BD:27:4C:BD:32, A8:BD:27:4C:BD:24, 00:4E:35:DF:0E:11, 00:4E:35:DF:0E:13, 00:4E:35:DF:0E:14, 38:17:C3:19:71:93, 38:17:C3:19:71:94, 38:17:C3:19:71:92, 38:17:C3:19:71:84, 00:4E:35:DE:D7:44, 00:4E:35:DE:D7:43, 38:17:C3:1F:08:52, A8:BD:27:4C:BD:23, 00:4E:35:DE:D7:45, 38:17:C3:19:71:83, 38:17:C3:19:71:82, 00:4E:35:DE:D7:41, DE:72:23:DA:42:FF, 38:17:C3:1E:FC:B2, 38:17:C3:1E:FC:B3, 80:8D:B7:55:29:C2, 80:8D:B7:55:29:C3, 00:4E:35:DF:0E:04, 38:17:C3:1E:FC:B4, 38:17:C3:1E:FC:A2, 38:17:C3:1E:FC:A4, 38:17:C3:1E:FC:A3, 00:4E:35:DF:0E:03, 00:4E:35:DF:0E:01, 28:38:5C:2D:65:76, 38:17:C3:19:45:A3, 38:17:C3:1F:09:92, 38:17:C3:1F:09:93, 38:17:C3:1F:09:94, 38:17:C3:1F:09:95, 20:A6:CD:42:0B:F3, 62:E6:F0:E3:F9:1E, 20:A6:CD:42:0B:F5,x,y
-100.0,-100.0,-61.0,-74.0,-75.0,-81.0,-90.0,-100.0,-71.0,-89.0,-100.0,-78.0,-94.0,-100.0,-100.0,-100.0,-70,-100.0,-77.0,-72.0,-74.0,-100.0,-77.0,-76.0,-77,-85.0,-86.0,-64.0,-74.0,-90.0,-75,-100.0,-100.0,-85.0,-100.0,-85.0,-90.0,-100.0,-100.0,-72.0,-100.0,-77.0,-75.0,-79.0,-77.0,-76.0,-77,-86.0,-81.0,-85.0,-100.0,-75.0,-92.0,-100.0,-100.0,-71.0,-86.0,-78.0,-85.0,-90.0,-100.0,-100.0,-100.0,-72.0,-100.0,-70,-75.0,-79.0,-74.0,-77.0,-78.0,-78,-100.0,-100.0,-100.0,-100.0,-61.0,-75.0,-74.0,-90.0,-92.0,-100.0,-78.0,-90.0,-71.0,-78.0,-100.0,-84.0,-70,-100.0,-75.0,-74.0,-74.0,-79.0,-72.0,-77.0,-78.0,-86.0,-100.0,34,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-79.0,-83.0,-87.0,-87.0,-78.0,-100.0,-91.0,-100.0,-91.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-91.0,-90.0,-87.0,-91.0,-89.0,-88.0,-87.0,-100.0,-85.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-96.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,742.8000000000005
-86.0,-100.0,-67.0,-76.0,-74.0,-75.0,-89.0,-91.0,-73.0,-88.0,-100.0,-82.0,-93.0,-100.0,-90.0,-100.0,-68,-100.0,-76.0,-71.0,-77.0,-100.0,-81.0,-76.0,-80,-84.0,-86.0,-61.0,-76.0,-89.0,-73,-100.0,-89.0,-85.0,-100.0,-85.0,-90.0,-100.0,-100.0,-71.0,-100.0,-76.0,-71.0,-82.0,-81.0,-76.0,-80,-85.0,-75.0,-85.0,-100.0,-74.0,-89.0,-100.0,-100.0,-74.0,-86.0,-82.0,-86.0,-90.0,-100.0,-100.0,-92.0,-71.0,-100.0,-68,-71.0,-78.0,-77.0,-81.0,-80.0,-82,-100.0,-100.0,-86.0,-100.0,-67.0,-74.0,-76.0,-89.0,-92.0,-100.0,-79.0,-88.0,-74.0,-81.0,-100.0,-84.0,-68,-100.0,-83.0,-71.0,-77.0,-79.0,-72.0,-76.0,-80.0,-84.0,-100.0,34,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-76.0,-100.0,-100.0,-92.0,-100.0,-79.0,-88.0,-85.0,-86.0,-79.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-90.0,-90.0,-100.0,-90.0,-100.0,-100.0,-100.0,-90.0,-86.0,-87.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,742.8000000000005
-86.0,-100.0,-65.0,-75.0,-73.0,-76.0,-100.0,-100.0,-72.0,-90.0,-100.0,-81.0,-94.0,-100.0,-89.0,-100.0,-66,-100.0,-80.0,-73.0,-72.0,-100.0,-82.0,-77.0,-78,-86.0,-86.0,-64.0,-73.0,-100.0,-73,-100.0,-100.0,-89.0,-100.0,-86.0,-88.0,-100.0,-100.0,-73.0,-100.0,-79.0,-73.0,-79.0,-82.0,-77.0,-78,-85.0,-75.0,-85.0,-100.0,-74.0,-100.0,-100.0,-100.0,-72.0,-88.0,-81.0,-88.0,-89.0,-100.0,-100.0,-100.0,-75.0,-100.0,-66,-73.0,-79.0,-72.0,-83.0,-80.0,-80,-100.0,-100.0,-86.0,-100.0,-65.0,-73.0,-73.0,-100.0,-100.0,-100.0,-78.0,-100.0,-72.0,-81.0,-100.0,-88.0,-66,-100.0,-80.0,-75.0,-72.0,-77.0,-73.0,-76.0,-78.0,-86.0,-100.0,34,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-78.0,-88.0,-86.0,-85.0,-78.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-93.0,-89.0,-100.0,-90.0,-100.0,-100.0,-100.0,-90.0,-85.0,-86.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,742.8000000000005
-100.0,-100.0,-64.0,-76.0,-72.0,-77.0,-89.0,-100.0,-72.0,-90.0,-100.0,-80.0,-93.0,-100.0,-90.0,-100.0,-69,-100.0,-77.0,-73.0,-75.0,-100.0,-79.0,-76.0,-79,-86.0,-86.0,-62.0,-76.0,-90.0,-75,-100.0,-100.0,-88.0,-100.0,-85.0,-90.0,-100.0,-100.0,-73.0,-100.0,-77.0,-74.0,-81.0,-79.0,-76.0,-79,-88.0,-77.0,-87.0,-100.0,-72.0,-89.0,-100.0,-100.0,-72.0,-88.0,-80.0,-85.0,-90.0,-100.0,-100.0,-100.0,-73.0,-100.0,-70,-71.0,-81.0,-75.0,-79.0,-79.0,-83,-100.0,-100.0,-100.0,-100.0,-64.0,-72.0,-76.0,-91.0,-100.0,-100.0,-77.0,-90.0,-72.0,-80.0,-100.0,-85.0,-69,-100.0,-82.0,-71.0,-75.0,-80.0,-73.0,-77.0,-79.0,-86.0,-100.0,34,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-77.0,-88.0,-86.0,-86.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-90.0,-100.0,-90.0,-100.0,-100.0,-100.0,-90.0,-87.0,-87.0,-87.0,-88.0,-88.0,-87.0,-100.0,-100.0,-96.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,742.8000000000005
-100.0,-100.0,-68.0,-73.0,-70.0,-78.0,-91.0,-100.0,-70.0,-88.0,-100.0,-79.0,-94.0,-100.0,-100.0,-100.0,-71,-100.0,-83.0,-72.0,-71.0,-100.0,-77.0,-78.0,-80,-87.0,-87.0,-69.0,-73.0,-91.0,-77,-100.0,-100.0,-84.0,-100.0,-86.0,-100.0,-100.0,-100.0,-72.0,-100.0,-83.0,-100.0,-75.0,-77.0,-78.0,-80,-90.0,-78.0,-86.0,-100.0,-70.0,-100.0,-100.0,-100.0,-70.0,-83.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-72,-100.0,-75.0,-71.0,-77.0,-80.0,-83,-100.0,-100.0,-100.0,-100.0,-68.0,-70.0,-74.0,-100.0,-100.0,-100.0,-77.0,-87.0,-69.0,-77.0,-100.0,-100.0,-71,-100.0,-78.0,-72.0,-71.0,-75.0,-72.0,-78.0,-80.0,-86.0,-100.0,35,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-89.0,-89.0,-77.0,-100.0,-91.0,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-90.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-90.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,757.0000000000006
-100.0,-100.0,-68.0,-74.0,-69.0,-79.0,-100.0,-100.0,-70.0,-100.0,-100.0,-80.0,-91.0,-100.0,-88.0,-100.0,-72,-100.0,-80.0,-69.0,-73.0,-100.0,-76.0,-79.0,-80,-85.0,-89.0,-67.0,-73.0,-100.0,-74,-100.0,-100.0,-83.0,-100.0,-87.0,-88.0,-100.0,-100.0,-70.0,-100.0,-80.0,-100.0,-74.0,-75.0,-79.0,-81,-92.0,-79.0,-86.0,-100.0,-69.0,-100.0,-100.0,-100.0,-70.0,-83.0,-80.0,-87.0,-88.0,-100.0,-100.0,-96.0,-69.0,-100.0,-72,-74.0,-74.0,-73.0,-73.0,-79.0,-84,-100.0,-100.0,-89.0,-100.0,-68.0,-71.0,-73.0,-100.0,-100.0,-100.0,-82.0,-100.0,-70.0,-80.0,-100.0,-87.0,-72,-100.0,-78.0,-74.0,-73.0,-74.0,-70.0,-79.0,-81.0,-86.0,-100.0,35,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-89.0,-89.0,-83.0,-100.0,-88.0,-100.0,-89.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-86.0,-100.0,-100.0,-86.0,-86.0,-89.0,-88.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-90.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,757.0000000000006
-90.0,-100.0,-67.0,-74.0,-69.0,-78.0,-100.0,-100.0,-70.0,-100.0,-100.0,-79.0,-94.0,-100.0,-88.0,-100.0,-72,-100.0,-85.0,-72.0,-75.0,-100.0,-76.0,-79.0,-81,-87.0,-89.0,-67.0,-74.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-100.0,-100.0,-72.0,-100.0,-85.0,-73.0,-73.0,-77.0,-78.0,-80,-94.0,-78.0,-87.0,-100.0,-69.0,-100.0,-100.0,-100.0,-70.0,-100.0,-79.0,-86.0,-88.0,-100.0,-100.0,-95.0,-72.0,-100.0,-72,-74.0,-73.0,-75.0,-77.0,-81.0,-82,-100.0,-100.0,-90.0,-100.0,-67.0,-69.0,-74.0,-100.0,-100.0,-100.0,-83.0,-100.0,-71.0,-79.0,-100.0,-86.0,-72,-100.0,-78.0,-73.0,-75.0,-73.0,-72.0,-79.0,-81.0,-88.0,-100.0,35,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-88.0,-87.0,-83.0,-100.0,-89.0,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-86.0,-86.0,-100.0,-89.0,-88.0,-88.0,-89.0,-90.0,-90.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,757.0000000000006
-89.0,-100.0,-67.0,-74.0,-68.0,-80.0,-100.0,-100.0,-70.0,-100.0,-100.0,-81.0,-94.0,-100.0,-89.0,-100.0,-72,-100.0,-81.0,-72.0,-72.0,-100.0,-76.0,-79.0,-80,-86.0,-89.0,-66.0,-74.0,-100.0,-75,-100.0,-100.0,-82.0,-100.0,-86.0,-89.0,-100.0,-100.0,-72.0,-100.0,-81.0,-75.0,-74.0,-77.0,-78.0,-80,-91.0,-80.0,-87.0,-100.0,-69.0,-100.0,-100.0,-100.0,-70.0,-82.0,-81.0,-85.0,-90.0,-100.0,-100.0,-93.0,-73.0,-100.0,-72,-75.0,-74.0,-72.0,-76.0,-80.0,-86,-100.0,-100.0,-89.0,-100.0,-67.0,-69.0,-74.0,-100.0,-100.0,-100.0,-83.0,-100.0,-70.0,-81.0,-100.0,-85.0,-72,-100.0,-76.0,-75.0,-72.0,-74.0,-72.0,-79.0,-80.0,-87.0,-100.0,35,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-89.0,-89.0,-83.0,-100.0,-90.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-93.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-88.0,-88.0,-90.0,-90.0,-90.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,757.0000000000006
-100.0,-100.0,-67.0,-81.0,-70.0,-79.0,-100.0,-100.0,-68.0,-100.0,-100.0,-81.0,-100.0,-100.0,-87.0,-100.0,-75,-100.0,-80.0,-69.0,-71.0,-100.0,-100.0,-81.0,-80,-100.0,-90.0,-66.0,-79.0,-100.0,-75,-100.0,-100.0,-86.0,-100.0,-88.0,-87.0,-100.0,-100.0,-69.0,-100.0,-81.0,-75.0,-76.0,-100.0,-81.0,-80,-88.0,-79.0,-90.0,-100.0,-70.0,-100.0,-100.0,-100.0,-68.0,-86.0,-82.0,-88.0,-87.0,-100.0,-100.0,-100.0,-69.0,-100.0,-76,-76.0,-76.0,-72.0,-100.0,-80.0,-84,-100.0,-100.0,-91.0,-100.0,-67.0,-70.0,-79.0,-100.0,-100.0,-100.0,-70.0,-100.0,-68.0,-82.0,-100.0,-89.0,-75,-100.0,-79.0,-76.0,-71.0,-76.0,-69.0,-82.0,-80.0,-100.0,-100.0,36,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-70.0,-87.0,-89.0,-89.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,771.2000000000006
-100.0,-100.0,-67.0,-81.0,-70.0,-79.0,-100.0,-100.0,-68.0,-100.0,-100.0,-81.0,-100.0,-100.0,-87.0,-100.0,-75,-100.0,-80.0,-69.0,-71.0,-100.0,-100.0,-81.0,-80,-100.0,-90.0,-66.0,-79.0,-100.0,-75,-100.0,-100.0,-86.0,-100.0,-88.0,-87.0,-100.0,-100.0,-69.0,-100.0,-81.0,-75.0,-76.0,-100.0,-81.0,-80,-88.0,-79.0,-90.0,-100.0,-70.0,-100.0,-100.0,-100.0,-68.0,-86.0,-82.0,-88.0,-87.0,-100.0,-100.0,-100.0,-69.0,-100.0,-76,-76.0,-76.0,-72.0,-100.0,-80.0,-84,-100.0,-100.0,-91.0,-100.0,-67.0,-70.0,-79.0,-100.0,-100.0,-100.0,-70.0,-100.0,-68.0,-82.0,-100.0,-89.0,-75,-100.0,-79.0,-76.0,-71.0,-76.0,-69.0,-82.0,-80.0,-100.0,-100.0,36,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-70.0,-87.0,-89.0,-89.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,771.2000000000006
-100.0,-100.0,-67.0,-100.0,-69.0,-82.0,-100.0,-100.0,-68.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-76,-100.0,-78.0,-70.0,-72.0,-100.0,-77.0,-83.0,-82,-88.0,-100.0,-68.0,-78.0,-100.0,-74,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70.0,-100.0,-78.0,-76.0,-78.0,-77.0,-82.0,-82,-88.0,-82.0,-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-68.0,-87.0,-79.0,-87.0,-89.0,-100.0,-100.0,-97.0,-70.0,-100.0,-77,-76.0,-78.0,-72.0,-78.0,-80.0,-84,-100.0,-100.0,-100.0,-100.0,-67.0,-69.0,-79.0,-100.0,-100.0,-100.0,-71.0,-100.0,-68.0,-79.0,-100.0,-89.0,-77,-100.0,-81.0,-76.0,-72.0,-78.0,-70.0,-81.0,-82.0,-88.0,-100.0,36,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-71.0,-86.0,-89.0,-89.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-86.0,-86.0,-87.0,-89.0,-90.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,771.2000000000006
-100.0,-100.0,-68.0,-80.0,-72.0,-77.0,-100.0,-100.0,-67.0,-89.0,-100.0,-81.0,-100.0,-100.0,-89.0,-100.0,-75,-100.0,-79.0,-71.0,-73.0,-100.0,-77.0,-83.0,-81,-88.0,-89.0,-67.0,-80.0,-100.0,-74,-100.0,-100.0,-85.0,-100.0,-87.0,-89.0,-100.0,-100.0,-71.0,-100.0,-79.0,-78.0,-75.0,-78.0,-83.0,-81,-88.0,-77.0,-88.0,-100.0,-71.0,-100.0,-100.0,-100.0,-67.0,-85.0,-81.0,-87.0,-89.0,-100.0,-100.0,-97.0,-71.0,-100.0,-76,-77.0,-75.0,-73.0,-78.0,-81.0,-82,-100.0,-100.0,-100.0,-100.0,-68.0,-71.0,-80.0,-100.0,-100.0,-100.0,-73.0,-100.0,-67.0,-81.0,-100.0,-87.0,-75,-100.0,-79.0,-77.0,-73.0,-75.0,-71.0,-83.0,-80.0,-88.0,-100.0,36,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-73.0,-85.0,-87.0,-88.0,-71.0,-100.0,-100.0,-100.0,-91.0,-100.0,-91.0,-100.0,-100.0,-100.0,-89.0,-91.0,-100.0,-86.0,-100.0,-91.0,-86.0,-86.0,-90.0,-89.0,-89.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,545.0,771.2000000000006
